,Primary_Offence,Occurrence_Month,Occurrence_DayOfWeek,Occurrence_Hour,Report_Month,Report_DayOfWeek,Division,City,NeighbourhoodName,Location_Type,Premises_Type,Bike_Make,Bike_Model,Bike_Type,Bike_Speed,Bike_Colour,Cost_of_Bike,Status,Report_Lag
15854,B&E,March,Friday,14,March,Monday,14,1,Niagara (82),"Apartment (Rooming House, Condo)",Apartment,Other,UNKNOWN,RC,10,Unknown Colour,700.0,0,3
15855,B&E,March,Friday,14,March,Monday,14,1,Niagara (82),"Apartment (Rooming House, Condo)",Apartment,Other,KNOWN,RC,10,Unknown Colour,1300.0,0,3
15856,THEFT,June,Wednesday,20,June,Wednesday,14,1,Niagara (82),"Apartment (Rooming House, Condo)",Apartment,KH,KNOWN,RG,1,SIL,607.0,0,0
15857,THEFT,June,Wednesday,13,June,Friday,14,1,Niagara (82),"Private Property Structure (Pool, Shed, Detached Garage)",Other,OT,UNKNOWN,RG,1,BLK,500.0,0,2
15858,THEFT,July,Wednesday,21,July,Saturday,14,1,Niagara (82),"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,TR,KNOWN,OT,30,BLK,1100.0,0,3
15859,THEFT,July,Sunday,16,July,Tuesday,14,1,Niagara (82),"Apartment (Rooming House, Condo)",Apartment,UK,KNOWN,RG,7,GRN,220.0,0,2
15860,THEFT,July,Wednesday,18,July,Thursday,14,1,Niagara (82),"Single Home, House (Attach Garage, Cottage, Mobile)",House,CC,KNOWN,MT,24,BLK,725.0,0,1
15861,THEFT,July,Wednesday,18,July,Thursday,14,1,Niagara (82),"Single Home, House (Attach Garage, Cottage, Mobile)",House,CC,KNOWN,RG,21,WHI,565.0,0,1
15862,THEFT,July,Saturday,9,July,Saturday,14,1,Niagara (82),"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,GI,UNKNOWN,OT,24,BLU,300.0,0,0
15863,THEFT,August,Sunday,10,August,Monday,14,1,Niagara (82),"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,TR,UNKNOWN,MT,18,BLK,500.0,0,1
15864,THEFT,August,Tuesday,8,August,Tuesday,14,1,Niagara (82),Unknown,Other,Other,KNOWN,MT,21,BLK,440.0,0,0
15865,THEFT,September,Monday,22,September,Tuesday,14,1,Niagara (82),"Apartment (Rooming House, Condo)",Apartment,TR,UNKNOWN,RG,18,GRN,800.0,0,1
15866,B&E,October,Friday,15,October,Tuesday,14,1,Niagara (82),"Apartment (Rooming House, Condo)",Apartment,Other,UNKNOWN,RC,12,Other,500.0,0,4
15867,B&E,October,Friday,15,October,Tuesday,14,1,Niagara (82),"Apartment (Rooming House, Condo)",Apartment,Other,UNKNOWN,RC,12,RED,300.0,0,4
15868,THEFT,March,Friday,14,March,Thursday,14,1,Niagara (82),"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OT,KNOWN,OT,1,Other,650.0,0,6
15869,THEFT,May,Saturday,19,May,Sunday,14,1,Niagara (82),"Apartment (Rooming House, Condo)",Apartment,UK,UNKNOWN,TO,6,BLU,150.0,0,1
15870,THEFT,May,Saturday,20,May,Sunday,14,1,Niagara (82),"Apartment (Rooming House, Condo)",Apartment,OT,KNOWN,MT,24,ONG,469.0,0,1
15871,THEFT,June,Tuesday,3,June,Wednesday,14,1,Niagara (82),"Apartment (Rooming House, Condo)",Apartment,KO,KNOWN,RG,9,GRN,930.0,0,1
15872,THEFT,August,Monday,10,August,Monday,14,1,Niagara (82),Public Transit Hub,Transit,OT,KNOWN,RG,3,BLU,600.0,0,0
15873,THEFT,October,Saturday,22,October,Sunday,14,1,Niagara (82),"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,OT,KNOWN,RG,7,Other,700.0,0,1
15874,THEFT,October,Saturday,22,October,Sunday,14,1,Niagara (82),"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,OT,KNOWN,RG,7,BLK,700.0,0,1
15875,THEFT,October,Tuesday,2,October,Tuesday,14,1,Niagara (82),"Apartment (Rooming House, Condo)",Apartment,OT,KNOWN,MT,27,DBL,1100.0,0,0
15876,THEFT,October,Thursday,9,October,Thursday,14,1,Niagara (82),"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,OT,UNKNOWN,RC,3,BLK,500.0,0,0
15877,THEFT,June,Thursday,9,June,Friday,14,1,Niagara (82),"Apartment (Rooming House, Condo)",Apartment,GT,KNOWN,MT,40,SIL,700.0,0,1
15878,THEFT,August,Sunday,15,August,Saturday,14,1,Niagara (82),"Apartment (Rooming House, Condo)",Apartment,IN,KNOWN,RG,7,Other,400.0,0,6
15879,THEFT,September,Thursday,12,September,Friday,14,1,Niagara (82),"Apartment (Rooming House, Condo)",Apartment,OT,KNOWN,OT,16,BLK,899.0,0,1
15880,THEFT,August,Wednesday,16,September,Friday,14,1,Niagara (82),"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,FUJI,UNKNOWN,RG,1,BLK,800.0,0,9
15881,THEFT,September,Friday,13,September,Sunday,14,1,Niagara (82),"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,SU,KNOWN,RG,14,BLU,450.0,0,2
15882,THEFT,June,Thursday,9,June,Friday,14,1,Niagara (82),"Apartment (Rooming House, Condo)",Apartment,GT,KNOWN,MT,40,Other,700.0,0,1
15883,THEFT,June,Wednesday,12,June,Thursday,14,1,Niagara (82),Unknown,Other,OT,UNKNOWN,OT,7,PLE,300.0,0,1
15884,THEFT,September,Monday,23,September,Tuesday,14,1,Niagara (82),Medical Facilities,Other,OT,KNOWN,RG,1,BLU,0.0,0,1
15885,THEFT,September,Saturday,15,September,Tuesday,14,1,Niagara (82),"Apartment (Rooming House, Condo)",Apartment,GI,KNOWN,MT,21,BLU,1200.0,0,3
15886,THEFT,June,Friday,13,June,Friday,14,1,Niagara (82),"Apartment (Rooming House, Condo)",Apartment,UK,KNOWN,TO,21,SIL,1000.0,0,14
15887,THEFT,September,Wednesday,18,October,Monday,14,1,Niagara (82),"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Other,KNOWN,MT,27,GRY,1500.0,0,5
15888,THEFT,June,Wednesday,21,June,Thursday,14,1,Niagara (82),"Apartment (Rooming House, Condo)",Apartment,OT,UNKNOWN,MT,15,GRN,800.0,0,8
15889,THEFT,October,Tuesday,7,October,Tuesday,14,1,Niagara (82),"Apartment (Rooming House, Condo)",Apartment,OT,UNKNOWN,RG,3,GRN,500.0,0,0
15890,THEFT,May,Saturday,20,July,Monday,14,1,Niagara (82),"Apartment (Rooming House, Condo)",Apartment,TR,KNOWN,RG,24,BLK,800.0,0,51
15891,THEFT,July,Wednesday,23,July,Thursday,14,1,Niagara (82),"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,CA,KNOWN,RG,6,BLK,1500.0,0,1
15892,THEFT,July,Tuesday,17,July,Monday,14,1,Niagara (82),"Apartment (Rooming House, Condo)",Apartment,KO,KNOWN,MT,10,BLU,800.0,0,6
15893,THEFT,July,Friday,23,July,Monday,14,1,Niagara (82),"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,UK,UNKNOWN,RC,21,RED,0.0,0,3
15894,THEFT,July,Saturday,12,July,Friday,14,1,Niagara (82),"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,RALEIGH,KNOWN,MT,8,Unknown Colour,950.0,0,13
15895,THEFT,July,Monday,23,July,Monday,14,1,Niagara (82),"Apartment (Rooming House, Condo)",Apartment,PE,KNOWN,MT,21,SIL,100.0,0,7
15896,THEFT,July,Monday,12,July,Wednesday,14,1,Niagara (82),"Apartment (Rooming House, Condo)",Apartment,PE,KNOWN,RC,3,SIL,200.0,0,2
